x-axis,1,2
second,Volt,Volt
-500.0000E-03,+738.7720E-03,+336.8E-06
-499.5000E-03,+731.2343E-03,+331.2E-06
-499.0000E-03,+727.0132E-03,+239.2E-06
-498.5000E-03,+722.3901E-03,+196.3E-06
-498.0000E-03,+718.6715E-03,+329.0E-06
-497.5000E-03,+713.1438E-03,+331.8E-06
-497.0000E-03,+708.5207E-03,+404.2E-06
-496.5000E-03,+701.3850E-03,+251.4E-06
-496.0000E-03,+696.0584E-03,+225.7E-06
-495.5000E-03,+687.1137E-03,+258.0E-06
-495.0000E-03,+682.4906E-03,+234.3E-06
-494.5000E-03,+675.3549E-03,+136.8E-06
-494.0000E-03,+668.4202E-03,+88.4E-06
-493.5000E-03,+661.0835E-03,+71.5E-06
-493.0000E-03,+653.3448E-03,+125.0E-06
-492.5000E-03,+646.8122E-03,+199.2E-06
-492.0000E-03,+639.6765E-03,+226.1E-06
-491.5000E-03,+632.5408E-03,+155.5E-06
-491.0000E-03,+625.1036E-03,+135.0E-06
-490.5000E-03,+615.7569E-03,+169.6E-06
-490.0000E-03,+608.1187E-03,+114.7E-06
-489.5000E-03,+598.9730E-03,+83.6E-06
-489.0000E-03,+591.8373E-03,+183.5E-06
-488.5000E-03,+582.1891E-03,+156.1E-06
-488.0000E-03,+572.5408E-03,+90.4E-06
-487.5000E-03,+562.8926E-03,-30.0E-06
-487.0000E-03,+553.2443E-03,+88.4E-06
-486.5000E-03,+544.4001E-03,+141.5E-06
-486.0000E-03,+535.1539E-03,+87.6E-06
-485.5000E-03,+525.2041E-03,+83.8E-06
-485.0000E-03,+517.6665E-03,+93.6E-06
-484.5000E-03,+509.9278E-03,+28.9E-06
-484.0000E-03,+500.3800E-03,+32.7E-06
-483.5000E-03,+490.0283E-03,+61.7E-06
-483.0000E-03,+481.0835E-03,+64.3E-06
-482.5000E-03,+473.9479E-03,-5.9E-06
-482.0000E-03,+463.6966E-03,-91.9E-06
-481.5000E-03,+452.1388E-03,-157.4E-06
-481.0000E-03,+440.1790E-03,-114.6E-06
-480.5000E-03,+433.4453E-03,-32.2E-06
-480.0000E-03,+422.1891E-03,-96.3E-06
-479.5000E-03,+411.0333E-03,-68.4E-06
-479.0000E-03,+398.8725E-03,+12.6E-06
-478.5000E-03,+388.9227E-03,+45.4E-06
-478.0000E-03,+377.1639E-03,+93.6E-06
-477.5000E-03,+367.4152E-03,+186.1E-06
-477.0000E-03,+355.2544E-03,-138.3E-06
-476.5000E-03,+341.8876E-03,-381.6E-06
-476.0000E-03,+329.2242E-03,-220.5E-06
