x-axis,1,2
second,Volt,Volt
-5.000000E-03,-123.037059E-03,-12.484296E-03
-4.995000E-03,-151.579778E-03,-46.052141E-03
-4.990000E-03,-185.147623E-03,-80.424003E-03
-4.985000E-03,-214.996880E-03,-115.700394E-03
-4.980000E-03,-245.449130E-03,-151.780802E-03
-4.975000E-03,-278.815990E-03,-187.861210E-03
-4.970000E-03,-311.881315E-03,-221.529567E-03
-4.965000E-03,-343.238094E-03,-254.996900E-03
-4.960000E-03,-372.182822E-03,-292.886365E-03
-4.955000E-03,-404.745626E-03,-328.263229E-03
-4.950000E-03,-436.604926E-03,-366.253168E-03
-4.945000E-03,-466.554694E-03,-403.740625E-03
-4.940000E-03,-498.011985E-03,-440.223041E-03
-4.935000E-03,-529.469276E-03,-476.504472E-03
-4.930000E-03,-560.926566E-03,-511.981886E-03
-4.925000E-03,-591.378855E-03,-545.147723E-03
-4.920000E-03,-622.434137E-03,-583.640143E-03
-4.915000E-03,-653.489420E-03,-619.017084E-03
-4.910000E-03,-683.941631E-03,-651.881386E-03
-4.905000E-03,-713.087421E-03,-687.861320E-03
-4.900000E-03,-743.640222E-03,-724.042201E-03
-4.895000E-03,-771.981840E-03,-757.610046E-03
-4.890000E-03,-802.534641E-03,-792.484390E-03
-4.885000E-03,-832.383821E-03,-828.062355E-03
-4.880000E-03,-860.826144E-03,-860.826144E-03
-4.875000E-03,-894.393950E-03,-896.906513E-03
-4.870000E-03,-918.313553E-03,-930.876367E-03
-4.865000E-03,-943.841112E-03,-965.650199E-03
-4.860000E-03,-974.896433E-03,-1.000022061E+00
-4.855000E-03,-1.004243169E+00,-1.032785927E+00
-4.850000E-03,-1.033589906E+00,-1.069268344E+00
-4.845000E-03,-1.058112617E+00,-1.098414172E+00
-4.840000E-03,-1.089167899E+00,-1.132484383E+00
-4.835000E-03,-1.114092427E+00,-1.165047149E+00
-4.830000E-03,-1.141228213E+00,-1.200122632E+00
-4.825000E-03,-1.171780820E+00,-1.235599969E+00
-4.820000E-03,-1.200223144E+00,-1.265549776E+00
-4.815000E-03,-1.221630183E+00,-1.292384066E+00
-4.810000E-03,-1.248263295E+00,-1.323640179E+00
-4.805000E-03,-1.273187861E+00,-1.355499478E+00
-4.800000E-03,-1.298916443E+00,-1.388363740E+00
-4.795000E-03,-1.329067197E+00,-1.418112485E+00
-4.790000E-03,-1.350173048E+00,-1.450373793E+00
-4.785000E-03,-1.372685486E+00,-1.476303708E+00
-4.780000E-03,-1.389368704E+00,-1.497408904E+00
-4.775000E-03,-1.418012128E+00,-1.531579896E+00
