x-axis,1,2
second,Volt,Volt
-500.0000E-06,+78.5176E-06,-13.0574747E-03
-499.5000E-06,+67.6163134E-03,-14.3640151E-03
-499.0000E-06,+134.2495248E-03,-16.8363784E-03
-498.5000E-06,+193.7470425E-03,-18.3338566E-03
-498.0000E-06,+257.4656965E-03,-20.4746033E-03
-497.5000E-06,+328.7220389E-03,-22.2534391E-03
-497.0000E-06,+387.6167576E-03,-24.6152636E-03
-496.5000E-06,+445.8076963E-03,-26.2836377E-03
-496.0000E-06,+508.0185811E-03,-27.8514938E-03
-495.5000E-06,+569.6266670E-03,-29.7207495E-03
-495.0000E-06,+630.7325490E-03,-31.3488855E-03
-494.5000E-06,+697.0651328E-03,-33.2182955E-03
-494.0000E-06,+753.1455034E-03,-34.2635973E-03
-493.5000E-06,+810.4314718E-03,-36.1931328E-03
-493.0000E-06,+878.9740611E-03,-39.2484076E-03
-492.5000E-06,+933.2452630E-03,-40.4945909E-03
-492.0000E-06,+985.5068777E-03,-41.6404878E-03
-491.5000E-06,+1.0437984115E+00,-43.7409965E-03
-491.0000E-06,+1.1004827388E+00,-45.7811480E-03
-490.5000E-06,+1.1500306005E+00,-47.1882450E-03
-490.0000E-06,+1.1980703070E+00,-48.6354255E-03
-489.5000E-06,+1.2616891377E+00,-50.5450736E-03
-489.0000E-06,+1.3090239064E+00,-51.9722510E-03
-488.5000E-06,+1.3508340472E+00,-52.6655855E-03
-488.0000E-06,+1.3982705689E+00,-54.1025522E-03
-487.5000E-06,+1.4498287895E+00,-56.5246952E-03
-487.0000E-06,+1.4855076442E+00,-56.2735547E-03
-486.5000E-06,+1.5253058823E+00,-57.9825142E-03
-486.0000E-06,+1.5818888426E+00,-59.6503094E-03
-485.5000E-06,+1.6169660561E+00,-60.0626337E-03
-485.0000E-06,+1.6427962359E+00,-61.4996390E-03
-484.5000E-06,+1.6844044146E+00,-61.8314871E-03
-484.0000E-06,+1.7256071253E+00,-63.8112430E-03
-483.5000E-06,+1.7542508814E+00,-65.1078783E-03
-483.0000E-06,+1.7857082138E+00,-65.7910375E-03
-482.5000E-06,+1.8241991011E+00,-65.9221200E-03
-482.0000E-06,+1.8442996034E+00,-66.2536208E-03
-481.5000E-06,+1.8704331122E+00,-68.1322799E-03
-481.0000E-06,+1.9046011103E+00,-68.3338561E-03
-480.5000E-06,+1.9259064386E+00,-68.8260775E-03
-480.0000E-06,+1.9287223305E+00,-68.8867434E-03
-479.5000E-06,+1.9637964566E+00,-69.7813454E-03
-479.0000E-06,+1.9752569693E+00,-70.2030731E-03
