x-axis,1,2
second,Volt,Volt
-5.000000E-06,+120.681531371E-03,+20.102072649E-03
-4.995000E-06,+160.882535965E-03,+20.102072649E-03
-4.990000E-06,+241.284545154E-03,+20.102072649E-03
-4.985000E-06,+302.464182488E-03,+19.682499994E-03
-4.980000E-06,+361.887558938E-03,+19.956360894E-03
-4.975000E-06,+426.270924914E-03,+19.298052557E-03
-4.970000E-06,+503.469205460E-03,+20.102072649E-03
-4.965000E-06,+522.691577316E-03,+19.391076485E-03
-4.960000E-06,+562.892581911E-03,+18.715205539E-03
-4.955000E-06,+643.294591100E-03,+19.298052557E-03
-4.950000E-06,+723.696600289E-03,+18.330758102E-03
-4.945000E-06,+763.897604884E-03,+18.494032465E-03
-4.940000E-06,+825.955372658E-03,+18.494032465E-03
-4.935000E-06,+844.299614073E-03,+18.522981820E-03
-4.930000E-06,+924.701623262E-03,+18.494032465E-03
-4.925000E-06,+1.005103632451E+00,+18.494032465E-03
-4.920000E-06,+1.014145481060E+00,+17.690012373E-03
-4.915000E-06,+1.085505641640E+00,+16.885992281E-03
-4.910000E-06,+1.148441539856E+00,+17.235314501E-03
-4.905000E-06,+1.206108655424E+00,+16.885992281E-03
-4.900000E-06,+1.278964532690E+00,+16.885992281E-03
-4.895000E-06,+1.286510664613E+00,+16.081972190E-03
-4.890000E-06,+1.326711669208E+00,+15.277952098E-03
-4.885000E-06,+1.407113678397E+00,+15.277952098E-03
-4.880000E-06,+1.447314682991E+00,+14.473932006E-03
-4.875000E-06,+1.467723978411E+00,+14.065746097E-03
-4.870000E-06,+1.527716692181E+00,+14.473932006E-03
-4.865000E-06,+1.567917696775E+00,+12.865891822E-03
-4.860000E-06,+1.608118701370E+00,+12.865891822E-03
-4.855000E-06,+1.648319705964E+00,+12.714004205E-03
-4.850000E-06,+1.648319705964E+00,+11.257851638E-03
-4.845000E-06,+1.688520710559E+00,+11.257851638E-03
-4.840000E-06,+1.690537515638E+00,+11.257851638E-03
-4.835000E-06,+1.728721715153E+00,+10.453831546E-03
-4.830000E-06,+1.768922719748E+00,+9.649811454E-03
-4.825000E-06,+1.809123724343E+00,+9.310911003E-03
-4.820000E-06,+1.809123724343E+00,+8.845791363E-03
-4.815000E-06,+1.849324728937E+00,+8.041771271E-03
-4.810000E-06,+1.849324728937E+00,+7.260524672E-03
-4.805000E-06,+1.889525733532E+00,+6.433731087E-03
-4.800000E-06,+1.889525733532E+00,+6.433731087E-03
-4.795000E-06,+1.898876375263E+00,+5.629710995E-03
-4.790000E-06,+1.929726738126E+00,+4.825690903E-03
