x-axis,1,2
second,Volt,Volt
-250.0000E-03,-25.0471E-03,+1.5302293E+00
-249.7500E-03,-41.8310E-03,+1.5109328E+00
-249.5000E-03,-62.8361E-03,+1.4891237E+00
-249.2500E-03,-82.9366E-03,+1.4685207E+00
-249.0000E-03,-100.6250E-03,+1.4480182E+00
-248.7500E-03,-121.5295E-03,+1.4257066E+00
-248.5000E-03,-140.9265E-03,+1.4044001E+00
-248.2500E-03,-162.3335E-03,+1.3825911E+00
-248.0000E-03,-181.9315E-03,+1.3589730E+00
-247.7500E-03,-203.7406E-03,+1.3339478E+00
-247.5000E-03,-223.0371E-03,+1.3086212E+00
-247.2500E-03,-244.8461E-03,+1.2847016E+00
-247.0000E-03,-264.3436E-03,+1.2607820E+00
-246.7500E-03,-288.4642E-03,+1.2343499E+00
-246.5000E-03,-309.6702E-03,+1.2079177E+00
-246.2500E-03,-331.0773E-03,+1.1824906E+00
-246.0000E-03,-352.4843E-03,+1.1575659E+00
-245.7500E-03,-370.6752E-03,+1.1293247E+00
-245.5000E-03,-389.9717E-03,+1.1044001E+00
-245.2500E-03,-409.2682E-03,+1.0757569E+00
-245.0000E-03,-431.0773E-03,+1.0468122E+00
-244.7500E-03,-448.7657E-03,+1.0203800E+00
-244.5000E-03,-469.6702E-03,+995.1539E-03
-244.2500E-03,-488.9667E-03,+965.8071E-03
-244.0000E-03,-508.6652E-03,+936.0584E-03
-243.7500E-03,-530.0722E-03,+909.6262E-03
-243.5000E-03,-551.4793E-03,+880.6815E-03
-243.2500E-03,-570.3737E-03,+851.7368E-03
-243.0000E-03,-589.1677E-03,+822.7921E-03
-242.7500E-03,-607.2582E-03,+793.8474E-03
-242.5000E-03,-626.0521E-03,+762.8926E-03
-242.2500E-03,-643.3386E-03,+733.4453E-03
-242.0000E-03,-660.1225E-03,+704.5006E-03
-241.7500E-03,-679.4190E-03,+673.0433E-03
-241.5000E-03,-698.7154E-03,+642.9931E-03
-241.2500E-03,-719.5195E-03,+614.1489E-03
-241.0000E-03,-734.7958E-03,+580.5810E-03
-240.7500E-03,-754.0923E-03,+547.2142E-03
-240.5000E-03,-770.8762E-03,+515.7569E-03
-240.2500E-03,-788.2632E-03,+486.2092E-03
-240.0000E-03,-805.4491E-03,+455.3549E-03
-239.7500E-03,-821.2280E-03,+425.3046E-03
-239.5000E-03,-839.1175E-03,+393.1438E-03
-239.2500E-03,-854.7958E-03,+360.9830E-03
-239.0000E-03,-874.0923E-03,+327.1137E-03
-238.7500E-03,-890.3737E-03,+293.5458E-03
