x-axis,1,2
second,Volt,Volt
-25.00000E-06,-80.32349160E-03,-7.38614942E-03
-24.97500E-06,-106.25283082E-03,-7.31982394E-03
-24.95000E-06,-155.90323273E-03,-7.37210377E-03
-24.92500E-06,-160.72550079E-03,-7.61126578E-03
-24.90000E-06,-225.05328312E-03,-7.42828637E-03
-24.87500E-06,-242.13407884E-03,-7.44638918E-03
-24.85000E-06,-306.65699996E-03,-7.63740570E-03
-24.82500E-06,-303.44987330E-03,-7.24741273E-03
-24.80000E-06,-344.65744676E-03,-7.27753261E-03
-24.77500E-06,-361.73052376E-03,-7.19123012E-03
-24.75000E-06,-403.94466607E-03,-7.31592116E-03
-24.72500E-06,-426.86973615E-03,-7.43640067E-03
-24.70000E-06,-459.23648483E-03,-7.44045782E-03
-24.67500E-06,-505.46918385E-03,-7.63740570E-03
-24.65000E-06,-541.65163173E-03,-7.50303491E-03
-24.62500E-06,-551.71732031E-03,-7.57701157E-03
-24.60000E-06,-594.07257041E-03,-7.48072058E-03
-24.57500E-06,-640.93699813E-03,-7.40815500E-03
-24.55000E-06,-665.67234840E-03,-7.23539565E-03
-24.52500E-06,-683.33856052E-03,-7.63740570E-03
-24.50000E-06,-719.54416455E-03,-7.39582917E-03
-24.47500E-06,-726.76212920E-03,-7.49702637E-03
-24.45000E-06,-786.07250467E-03,-7.28377271E-03
-24.42500E-06,-807.17185711E-03,-7.63740570E-03
-24.40000E-06,-839.27399854E-03,-7.46885788E-03
-24.37500E-06,-844.15801633E-03,-7.63717414E-03
-24.35000E-06,-897.03098234E-03,-7.57372629E-03
-24.32500E-06,-890.74239937E-03,-7.62140866E-03
-24.30000E-06,-964.74559268E-03,-7.49320078E-03
-24.27500E-06,-945.50283274E-03,-7.23539565E-03
-24.25000E-06,-1.00393230970E+00,-7.57654844E-03
-24.22500E-06,-1.04346299202E+00,-7.58504868E-03
-24.20000E-06,-1.04574073698E+00,-7.24132700E-03
-24.17500E-06,-1.08618319267E+00,-7.23539565E-03
-24.15000E-06,-1.12775016886E+00,-7.23539565E-03
-24.12500E-06,-1.15160462063E+00,-7.29548103E-03
-24.10000E-06,-1.16575061566E+00,-7.00691682E-03
-24.07500E-06,-1.20595162025E+00,-7.51209716E-03
-24.05000E-06,-1.20595162025E+00,-7.21978455E-03
-24.02500E-06,-1.25859085387E+00,-7.24733554E-03
-24.00000E-06,-1.27836282830E+00,-7.23539565E-03
-23.97500E-06,-1.28635362944E+00,-7.31943800E-03
-23.95000E-06,-1.29629364767E+00,-7.29219576E-03
