x-axis,1,2
second,Volt,Volt
-500.0000E-03,-1.0476602E+00,-432.0E-06
-499.5000E-03,-1.0187154E+00,-371.5E-06
-499.0000E-03,-989.7707E-03,-342.6E-06
-498.5000E-03,-959.5195E-03,-334.9E-06
-498.0000E-03,-929.3687E-03,-238.6E-06
-497.5000E-03,-902.4340E-03,-263.2E-06
-497.0000E-03,-868.9667E-03,-334.5E-06
-496.5000E-03,-837.5094E-03,-255.3E-06
-496.0000E-03,-801.7305E-03,-310.8E-06
-495.5000E-03,-766.7556E-03,-133.9E-06
-495.0000E-03,-732.0823E-03,+23.3E-06
-494.5000E-03,-695.3989E-03,+16.6E-06
-494.0000E-03,-657.4089E-03,+43.6E-06
-493.5000E-03,-621.3285E-03,+77.5E-06
-493.0000E-03,-583.3386E-03,+96.8E-06
-492.5000E-03,-545.1476E-03,+162.0E-06
-492.0000E-03,-505.5496E-03,+196.9E-06
-491.5000E-03,-466.2531E-03,+240.2E-06
-491.0000E-03,-425.5496E-03,+271.3E-06
-490.5000E-03,-387.1577E-03,+290.8E-06
-490.0000E-03,-348.6652E-03,+337.8E-06
-489.5000E-03,-305.0471E-03,+391.9E-06
-489.0000E-03,-261.4290E-03,+424.7E-06
-488.5000E-03,-219.5195E-03,+433.7E-06
-488.0000E-03,-179.2180E-03,+449.0E-06
-487.5000E-03,-138.1124E-03,+522.8E-06
-487.0000E-03,-97.4089E-03,+540.7E-06
-486.5000E-03,-58.4139E-03,+646.6E-06
-486.0000E-03,-19.8210E-03,+695.0E-06
-485.5000E-03,+23.7971E-03,+642.8E-06
-485.0000E-03,+64.9026E-03,+767.0E-06
-484.5000E-03,+106.0082E-03,+761.0E-06
-484.0000E-03,+149.3247E-03,+804.6E-06
-483.5000E-03,+190.7318E-03,+760.6E-06
-483.0000E-03,+234.3499E-03,+803.0E-06
-482.5000E-03,+275.4554E-03,+894.6E-06
-482.0000E-03,+318.4705E-03,+938.6E-06
-481.5000E-03,+359.9780E-03,+923.8E-06
-481.0000E-03,+401.2845E-03,+914.7E-06
-480.5000E-03,+440.4805E-03,+934.8E-06
-480.0000E-03,+478.4705E-03,+1.0112E-03
-479.5000E-03,+514.5509E-03,+985.5E-06
-479.0000E-03,+550.6313E-03,+991.5E-06
-478.5000E-03,+591.7368E-03,+1.0315E-03
-478.0000E-03,+630.2293E-03,+1.0982E-03
-477.5000E-03,+668.4202E-03,+1.1147E-03
-477.0000E-03,+702.4906E-03,+1.1366E-03
-476.5000E-03,+737.3649E-03,+1.0743E-03
