x-axis,1,2
second,Volt,Volt
-5.000000E-06,-120.524496197E-03,-10.853486065E-03
-4.995000E-06,-154.318043506E-03,-10.451476019E-03
-4.990000E-06,-160.725500791E-03,-10.725336919E-03
-4.985000E-06,-160.725500791E-03,-10.853486065E-03
-4.980000E-06,-200.926505386E-03,-10.378620141E-03
-4.975000E-06,-265.309871361E-03,-10.291289587E-03
-4.970000E-06,-321.529519169E-03,-10.451476019E-03
-4.965000E-06,-321.529519169E-03,-10.830230083E-03
-4.960000E-06,-321.529519169E-03,-10.853486065E-03
-4.955000E-06,-401.931528359E-03,-10.451476019E-03
-4.950000E-06,-401.931528359E-03,-10.853486065E-03
-4.945000E-06,-447.092522478E-03,-10.451476019E-03
-4.940000E-06,-522.534542142E-03,-10.416350801E-03
-4.935000E-06,-522.534542142E-03,-10.422526664E-03
-4.930000E-06,-522.534542142E-03,-10.451476019E-03
-4.925000E-06,-562.735546737E-03,-10.451476019E-03
-4.920000E-06,-611.978399940E-03,-10.451476019E-03
-4.915000E-06,-631.461315993E-03,-10.049465973E-03
-4.910000E-06,-643.137555926E-03,-10.049465973E-03
-4.905000E-06,-682.199885882E-03,-10.049465973E-03
-4.900000E-06,-723.539565115E-03,-10.049465973E-03
-4.895000E-06,-763.740569710E-03,-10.049465973E-03
-4.890000E-06,-803.941574304E-03,-10.049465973E-03
-4.885000E-06,-803.941574304E-03,-9.781780935E-03
-4.880000E-06,-844.142578899E-03,-10.049465973E-03
-4.875000E-06,-844.142578899E-03,-10.049465973E-03
-4.870000E-06,-884.343583493E-03,-10.049465973E-03
-4.865000E-06,-924.544588088E-03,-10.049465973E-03
-4.860000E-06,-964.745592682E-03,-9.647455927E-03
-4.855000E-06,-964.745592682E-03,-10.049465973E-03
-4.850000E-06,-1.004946597277E+00,-9.647455927E-03
-4.845000E-06,-1.045147601872E+00,-9.245445881E-03
-4.840000E-06,-1.085348606466E+00,-9.607119825E-03
-4.835000E-06,-1.085348606466E+00,-9.647455927E-03
-4.830000E-06,-1.108701086331E+00,-9.647455927E-03
-4.825000E-06,-1.125549611061E+00,-9.478005701E-03
-4.820000E-06,-1.165750615655E+00,-9.245445881E-03
-4.815000E-06,-1.205951620250E+00,-8.843435835E-03
-4.810000E-06,-1.205951620250E+00,-8.843435835E-03
-4.805000E-06,-1.246152624844E+00,-9.245445881E-03
-4.800000E-06,-1.286353629439E+00,-8.994358473E-03
-4.795000E-06,-1.286353629439E+00,-8.749929418E-03
-4.790000E-06,-1.298647455616E+00,-8.843435835E-03
